cmr_concept_type,cmr_concept_id,cmr_native_id,cmr_provider_id,cmr_revision_id,cmr_revision_date,cmr_publication_date,coll_title,coll_version,coll_doi,coll_abstract,coll_shortname,coll_status,coll_proclvl,coll_proclvl_desc,time_min,time_max,lat_min,lat_max,lon_min,lon_max,geometry
collection,C1439933135-ORNL_DAAC,"CMS: CO2 Emissions from Fossil Fuels Combustion, ACES Inventory for Northeastern USA",ORNL_DAAC,15,2019-10-15T21:12:15Z,,"CMS: CO2 Emissions from Fossil Fuels Combustion, ACES Inventory for Northeastern USA",1,10.3334/ORNLDAAC/1501,"This dataset provides estimates of annual and hourly carbon dioxide (CO2) emissions from the combustion of fossil fuels (FF) for 13 states across the Northeastern United States. The Anthropogenic Carbon Emissions System (ACES) was used to estimate annual FFCO2 emissions for nine different emissions source sectors on a 1 x 1 km spatial grid, for the year 2011. Hourly estimates of FFCO2 for the years 2013 and 2014 were derived from the 2011 annual emissions by holding the total emissions constant, but accounting for seasonal and daily variations in meteorology, fuel consumption, and traffic patterns across these two years.",CMS_Carbon_Emissions_NE_US_1501,COMPLETE,4,model products,,,34.51,49.19,-81.78,-65.93,"POLYGON ((-65.93000000000001 34.51, -65.93000000000001 49.19, -81.78 49.19, -81.78 34.51, -65.93000000000001 34.51))"
collection,C1377051683-ORNL_DAAC,"CMS: CO2 Signals Estimated for Fossil Fuel Emissions and Biosphere Flux, California",ORNL_DAAC,12,2019-04-15T18:55:31Z,,"CMS: CO2 Signals Estimated for Fossil Fuel Emissions and Biosphere Flux, California",1,10.3334/ORNLDAAC/1381,"This data set provides estimated CO2 emission signals for 16 regions (air quality basins) in California, USA, during the individual months of November 2010 and May 2011. The CO2 signals were predicted from simulated atmospheric CO2 observations and modeled fossil fuel emissions and biosphere CO2 fluxes. Data is also provided for the land surface in the larger modeling domain outside California. CO2 signals refer to the local enhancement or depletion in atmospheric CO2 concentration caused by fossil fuel emissions or biospheric exchange occurring within the region.",CMS_WRF_Footprints_CO2_Signals_1381,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,32.2,42.82,-124.51,-115.96,"POLYGON ((-115.96 32.2, -115.96 42.82, -124.51 42.82, -124.51 32.2, -115.96 32.2))"
collection,C1336390846-ORNL_DAAC,"CMS: Estimated Deforested Area Biomass, Tropical America, Africa, and Asia, 2000",ORNL_DAAC,17,2019-04-15T18:54:50Z,,"CMS: Estimated Deforested Area Biomass, Tropical America, Africa, and Asia, 2000",1,10.3334/ORNLDAAC/1337,"This data set provides estimates of pre-deforestation aboveground live woody biomass (AGLB) at 30-m resolution for deforested areas of tropical America, tropical Africa, and tropical Asia for the year 2000. The biomass estimates are only for areas where deforestation occurred during the period 2000 through 2012. These estimates represent biomass loss over this time period and can be used to derive average annual carbon emissions from tropical deforestation.",CMS_Pantropical_Forest_Biomass_1337,COMPLETE,4,model products,,,-30.0,30.0,-119.0,180.0,"POLYGON ((180 -30, 180 30, -119 30, -119 -30, 180 -30))"
collection,C1230914114-ORNL_DAAC,"CMS: Evapotranspiration and Meteorology, Water-Limited Shrublands, Mexico, 2008-2010",ORNL_DAAC,22,2019-04-15T18:54:24Z,,"CMS: Evapotranspiration and Meteorology, Water-Limited Shrublands, Mexico, 2008-2010",1,10.3334/ORNLDAAC/1309,"This data set provides daily average observations for evapotranspiration (measured and gap-filled), precipitation, net radiation, soil water content, air temperature, vapor pressure deficit, and normalized vegetation index (NDVI) from two water-limited shrubland sites for years 2008-2010. Both sites are located in the northwest part of Mexico and are part of the MexFlux network.",CMS_Daily_ET_MexFlux_1309,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,29.74,32.03,-116.61,-110.53,"POLYGON ((-110.53 29.74, -110.53 32.03, -116.61 32.03, -116.61 29.74, -110.53 29.74))"
collection,C1451579452-ORNL_DAAC,"CMS: Fire Weather Indices for Interior Alaska, 2001-2010",ORNL_DAAC,9,2019-10-15T23:17:06Z,,"CMS: Fire Weather Indices for Interior Alaska, 2001-2010",1,10.3334/ORNLDAAC/1509,"This dataset provides daily fire weather indices for interior Alaska during the active fire seasons from 2001 to 2010. Data are gridded at 60-m resolution. The active fire season is defined as May 24-September 18 (days of the year 144-261) in this dataset. Fire weather is the use of meteorological parameters such as relative humidity, wind speed and direction, cloud cover, mixing heights, and soil moisture to determine whether conditions are favorable for fire growth and smoke dispersion. The six indices provided in this dataset are defined and produced following the methodology of the Canadian Forest Fire Weather Index System: Fine Fuel Moisture Code, Duff Moisture Code, Drought Code, Initial Spread Index, Buildup Index, Fire Weather Index. The dataset was developed following point source data interpolation from weather station observations.",CMS_Fire_Weather_Data_AK_1509,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,56.62,73.66,-171.59,-131.8,"POLYGON ((-131.8 56.62, -131.8 73.66, -171.59 73.66, -171.59 56.62, -131.8 56.62))"
collection,C1000000072-ORNL_DAAC,"CMS: Forest Biomass and Productivity, 1-degree and 5-km, Conterminous US, 2005",ORNL_DAAC,37,2018-10-18T17:38:27Z,,"CMS: Forest Biomass and Productivity, 1-degree and 5-km, Conterminous US, 2005",1,10.3334/ORNLDAAC/1221,"Notice: This data set and guide were updated on June 30, 2014 to correct an error in the reported units. The data values were not changed.Spatially-gridded estimates of above ground biomass (AGB), net primary productivity (NPP), and net ecosystem productivity (NEP) are provided for forested areas of the conterminous United States (CONUS). Estimates of uncertainty are also provided for AGB and NEP. These data were derived by using Forest Inventory and Analysis (FIA) data to constrain forest growth rates in a Carnegie-Ames-Stanford Approach (CASA) carbon-cycle process model. Note that the data set does not include data for forests in the Northern Prairie States region (NPS; see Figure 3). These data provide a detailed estimate of carbon sources and sinks from recent forest disturbance and recovery across regions and forest types of the US.The data are presented as a series of ten NetCDF v4 (*.nc4) files at two spatial scales (1-degree and 5-km spatial resolution) for the nominal year of 2005.",CMS_FOREST_PRODUCTIVITY_1221,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,21.0,52.0,-129.0,-65.0,"POLYGON ((-65 21, -65 52, -129 52, -129 21, -65 21))"
collection,C1273133962-ORNL_DAAC,"CMS: Forest Carbon Stocks, Emissions, and Net Flux for the Conterminous US: 2005-2010",ORNL_DAAC,23,2019-04-15T18:54:28Z,,"CMS: Forest Carbon Stocks, Emissions, and Net Flux for the Conterminous US: 2005-2010",1,10.3334/ORNLDAAC/1313,"This data set provides maps of estimated carbon in forests of the 48 continental states of the US for the years 2005-2010. Carbon (termed committed carbon) stocks were estimated for forest aboveground biomass, belowground biomass, standing dead stems, and litter for the year 2005. Carbon emissions were estimated from land use conversion to agriculture, insect damage, logging, wind, and weather events in the forests for the years 2006 - 2010. Committed net carbon flux was estimated as the sum of carbon emissions and sequestration. The maps are provided at 100-m spatial resolution in GeoTIFF format. Average annual carbon estimates, by US county, for (1) emissions for the multiple disturbance sources, (2) sequestration, and (3) the committed net carbon flux are provided in an ESRI shapefile.",CMS_Forest_Carbon_Fluxes_1313,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,19.29,50.0,-136.15,-55.85,"POLYGON ((-55.85 19.29, -55.85 50, -136.15 50, -136.15 19.29, -55.85 19.29))"
collection,C1000000760-ORNL_DAAC,"CMS: Forest Inventory and Biophysical Measurements, Para, Brazil, 2012-2014",ORNL_DAAC,24,2019-04-15T18:54:16Z,,"CMS: Forest Inventory and Biophysical Measurements, Para, Brazil, 2012-2014",1,10.3334/ORNLDAAC/1301,"This data set provides measurements for diameter at breast height (DBH), commercial tree height, and total tree height for forest inventories taken at the Fazenda Cauaxi and the Fazenda Nova Neonita, Paragominas municipality, Para, Brazil. Also included for each tree are the common, family, and scientific name, coordinates, canopy position, crown radius, and for dead trees the decomposition status. These biophysical measurements were made at Fazenda Cauaxi during 2012 and 2014 and at the Fazenda Nova Neonita during 2013.",CMS_Landscapes_Brazil_Forests_1301,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-3.76,-3.31,-48.5,-47.51,"POLYGON ((-47.51 -3.76, -47.51 -3.31, -48.5 -3.31, -48.5 -3.76, -47.51 -3.76))"
collection,C1264573109-ORNL_DAAC,"CMS: GLAS LiDAR-derived Global Estimates of  Forest Canopy Height, 2004-2008",ORNL_DAAC,20,2019-04-15T18:53:54Z,,"CMS: GLAS LiDAR-derived Global Estimates of  Forest Canopy Height, 2004-2008",1,10.3334/ORNLDAAC/1271,"This data set provides estimates of forest canopy height derived from the Geoscience Laser Altimeter System (GLAS) LiDAR instrument that was aboard the NASA Ice, Cloud, and land Elevation (ICESat) satellite. A global GLAS waveform data set (n=12,336,553) from collection periods between October 2004 and March 2008 was processed to obtain canopy height estimates.Estimates of GLAS maximum canopy height and crown-area-weighted Lorey's height are provided for 18,578 statistically-selected globally distributed forested sites in a point shapefile. Country is included as a site attribute.Also provided is the average canopy height for the forested area of each country, plus the number of GLAS data footprints (shots), number of selected sample sites, and estimates of the variance for each country.",LIDAR_FOREST_CANOPY_HEIGHTS_1271,COMPLETE,4,model products,,,-55.45,69.29,-161.41,179.89,"POLYGON ((179.89 -55.45, 179.89 69.29000000000001, -161.41 69.29000000000001, -161.41 -55.45, 179.89 -55.45))"
collection,C1394767357-ORNL_DAAC,CMS: Global 0.5-deg Wetland Methane Emissions and Uncertainty (WetCHARTs v1.0),ORNL_DAAC,13,2019-04-15T18:54:02Z,,CMS: Global 0.5-deg Wetland Methane Emissions and Uncertainty (WetCHARTs v1.0),1,10.3334/ORNLDAAC/1502,"This data set provides global monthly wetland methane (CH4) emissions and uncertainty data products derived from an ensemble of multiple terrestrial biosphere models, wetland extent scenarios, and CH4:C temperature dependencies. The data are at 0.5 by 0.5-degree resolution. Two model output data products are included in WetCHARTs v1.0: an output from the full ensemble for 2009-2010 and an output from a limited subset for 2001-2015. The intended use of the products is as a process-informed wetland CH4 emission and uncertainty data set for atmospheric chemistry and transport modelling (WetCHARTs).",CMS_Global_Monthly_Wetland_CH4_1502,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C1424722491-ORNL_DAAC,"CMS: Global Carbon Fluxes Associated with Livestock Feed and Emissions, 2000-2013",ORNL_DAAC,12,2019-10-15T21:11:50Z,,"CMS: Global Carbon Fluxes Associated with Livestock Feed and Emissions, 2000-2013",2,10.3334/ORNLDAAC/1329,"This data set provides global annual carbon flux estimates, at 0.05-degree resolution, associated with livestock feed intake, manure, manure management, respiration, and enteric fermentation, summed over all livestock types. These fluxes can be summed across multiple grid cells to obtain totals for any given areas. These 2000-2013 flux estimates were based on livestock populations reported by the Food and Agriculture Organization (FAO) and the United States Department of Agriculture National Agricultural Statistics Service (USDA NASS), on coefficients provided by the Intergovernmental Panel on Climate Change (IPCC), and on additional coefficients developed by the authors.",CMS_Global_Livestock_CH4_CO2_1329,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C1337991474-ORNL_DAAC,"CMS: Hourly Carbon Dioxide Estimated Using the WRF Model, North America, 2010",ORNL_DAAC,18,2019-04-15T18:54:51Z,,"CMS: Hourly Carbon Dioxide Estimated Using the WRF Model, North America, 2010",1,10.3334/ORNLDAAC/1338,This data set contains estimated hourly CO2 atmospheric mole fractions and meteorological observations over North America for the year 2010 at a horizontal grid resolution of 27 km and vertical resolution from the surface to 50 hPa. The data are output from the Penn State WRF-Chem version of the Weather Research and Forecasting (WRF) model using lateral boundary conditions and surface fluxes from the CMS-Flux Inversion system.,CMS_WRF_Model_Products_1338,COMPLETE,4,model products,,,13.0,63.0,-151.0,-41.0,"POLYGON ((-41 13, -41 63, -151 63, -151 13, -41 13))"
collection,C1000000071-ORNL_DAAC,"CMS: Land Cover Projections (5.6-km) from GCAM v3.1 for Conterminous USA, 2005-2095",ORNL_DAAC,42,2019-04-22T14:58:28Z,,"CMS: Land Cover Projections (5.6-km) from GCAM v3.1 for Conterminous USA, 2005-2095",1,10.3334/ORNLDAAC/1216,"The data provided are annual land cover projections for years 2005 through 2095 generated by the Global Change Assessment Model (GCAM) Version 3.1. For the conterminous USA, the GCAM global gridded results were downscaled to ~5.6 km (0.05 degree) resolution. For each 5.6 x 5.6 km area, the annual land cover percentage comprised by each of the nineteen different land cover classes/plant functional types (PFTs) of the Community Land Model (CLM) (Table 1) are provided.Results are reported for GCAM runs of three scenarios of future human efforts towards climate mitigation as related to global carbon emissions, radiative forcing, and land cover change. Specific scenario conditions were 1) a reference scenario with no explicit climate mitigation efforts that reaches a radiative forcing level of over 7 W/m2 in 2100, 2) the 2.6 mitigation pathway (MP) scenario which is a very low emission scenario with a mid-century peak in radiative forcing at ~3 W/m2, declining to 2.6 W/m2 in 2100, and 3) the 4.5 MP scenario which stabilizes radiative forcing at 4.5 W/m2 (~ 650 ppm CO2-equivalent) before 2100.These downscaled land cover projections can be used to derive spatially explicit estimates of potential shifts in croplands, grasslands, shrub lands, and forest lands in each future climate scenario.Data are presented as three NetCDF v4 files (.nc4), one for each future climate scenario -- 2.6 MP, 4.5 MP, and GCAM reference). ",GCAM_LANDCOVER_2005-2095_1216,COMPLETE,4,model products,,,25.25,49.35,-124.69,-67.09,"POLYGON ((-67.09 25.25, -67.09 49.35, -124.69 49.35, -124.69 25.25, -67.09 25.25))"
collection,C1000000761-ORNL_DAAC,"CMS: LiDAR Data for Forested Areas in Paragominas, Para, Brazil, 2012-2014",ORNL_DAAC,24,2019-04-15T18:54:17Z,,"CMS: LiDAR Data for Forested Areas in Paragominas, Para, Brazil, 2012-2014",1,10.3334/ORNLDAAC/1302,"This data set provides raw LiDAR point cloud data and derived Digital Terrain Models (DTMs) for five forested areas in the municipality of Paragominas, Para, Brazil, for the years 2012, 2013, and 2014. Data are included for two areas in Paragominas for 2013 and 2014, two areas for the Fazenda Cauaxi for 2012 and 2014, and for the Fazenda Andiroba for 2014. Shapefiles showing the LiDAR/DTM coverage areas are also provided for each of the areas.",CMS_Landscapes_Brazil_LiDAR_1302,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-3.77,-2.55,-48.5,-46.79,"POLYGON ((-46.79 -3.77, -46.79 -2.55, -48.5 -2.55, -48.5 -3.77, -46.79 -3.77))"
collection,C1434099092-ORNL_DAAC,"CMS: LiDAR Data for Forested Sites on Borneo Island, Kalimantan, Indonesia, 2014",ORNL_DAAC,9,2019-04-15T18:54:15Z,,"CMS: LiDAR Data for Forested Sites on Borneo Island, Kalimantan, Indonesia, 2014",1,10.3334/ORNLDAAC/1518,"This dataset provides airborne LiDAR data collected over 90 sites totaling approximately 100,000 hectares of forested land in Kalimantan, Indonesia on the island of Borneo in late 2014. The data were collected as part of an effort to establish a national forest monitoring system for Indonesia that uses a combination of remote sensing and ground-based forest carbon inventory approaches.",CMS_LiDAR_Indonesia_1518,COMPLETE,2,Derived geophysical variables at the same resolution as L1 source data,,,-2.76,3.21,109.82,118.0,"POLYGON ((118 -2.76, 118 3.21, 109.82 3.21, 109.82 -2.76, 118 -2.76))"
collection,C1414787576-ORNL_DAAC,"CMS: LiDAR Data for Mangrove Forests in the Zambezi River Delta, Mozambique, 2014",ORNL_DAAC,17,2019-04-15T18:54:17Z,,"CMS: LiDAR Data for Mangrove Forests in the Zambezi River Delta, Mozambique, 2014",1,10.3334/ORNLDAAC/1521,This data set provides high-resolution LiDAR point cloud data collected during surveys over mangrove forests in the Zambezi River Delta in Mozambique in May 2014. The data are arranged into 144 1- by 1-km tiles.,CMS_LiDAR_Point_Cloud_Zambezi_1521,COMPLETE,1B,level 1A data processed to sensor units,,,-18.89,-18.79,36.15,36.29,"POLYGON ((36.29 -18.89, 36.29 -18.79, 36.15 -18.79, 36.15 -18.89, 36.29 -18.89))"
collection,C1414788544-ORNL_DAAC,"CMS: LiDAR-derived Biomass, Canopy Height and Cover, Sonoma County, California, 2013",ORNL_DAAC,9,2019-04-15T18:54:19Z,,"CMS: LiDAR-derived Biomass, Canopy Height and Cover, Sonoma County, California, 2013",1,10.3334/ORNLDAAC/1523,"This data set provides estimates of above-ground biomass (AGB), canopy height, and percent tree cover at 30-m spatial resolution for Sonoma County, California, USA, for the nominal year 2013. Biomass estimates, megagrams of biomass per hectare (Mg/ha) were generated using a combination of LiDAR data, field plot measurements, and random forest modeling approaches. Estimates of AGB uncertainty are also provided. Maximum canopy height and tree cover were derived from LiDAR data and high-resolution National Agriculture Imagery Program (NAIP) images.",CMS_LiDAR_Biomass_CanHt_Sonoma_1523,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,38.1,38.86,-123.54,-122.34,"POLYGON ((-122.34 38.1, -122.34 38.86, -123.54 38.86, -123.54 38.1, -122.34 38.1))"
collection,C1434099650-ORNL_DAAC,"CMS: LiDAR-derived Canopy Height, Elevation for Sites in Kalimantan, Indonesia, 2014",ORNL_DAAC,7,2019-04-15T18:54:35Z,,"CMS: LiDAR-derived Canopy Height, Elevation for Sites in Kalimantan, Indonesia, 2014",1,10.3334/ORNLDAAC/1540,"This dataset provides canopy height and elevation data products derived from airborne LiDAR data collected over 90 sites on the island of Borneo in late 2014. The sites cover approximately 100,000 hectares of forested land in Kalimantan, Indonesia. The data were produced as part of an effort to improve a national forest monitoring system for Indonesia that uses a combination of remote sensing and ground-based forest carbon inventory approaches.",CMS_LiDAR_Products_Indonesia_1540,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-2.76,3.21,109.81,118.0,"POLYGON ((118 -2.76, 118 3.21, 109.81 3.21, 109.81 -2.76, 118 -2.76))"
collection,C179132305-ORNL_DAAC,"CMS: LiDAR-derived Estimates of Aboveground Biomass at Four Forested Sites, USA",ORNL_DAAC,39,2019-04-15T18:53:41Z,,"CMS: LiDAR-derived Estimates of Aboveground Biomass at Four Forested Sites, USA",1,10.3334/ORNLDAAC/1257,"These data consist of high-resolution maps of aboveground biomass at four forested sites in the US: Garcia River Tract in California, Anne Arundel and Howard Counties in Maryland, Parker Tract in North Carolina, and Hubbard Brook Experimental Forest in New Hampshire. Biomass maps were generated using a combination of field data (forest inventory and Lidar) and modeling approaches. Estimates of uncertainty are also provided for the Maryland site using two different modeling methodologies.These data provide estimates of aboveground biomass for the nominal year of 2011 at 20-50 meter resolution in units of megagrams of carbon per hectare (or acre for the Garcia Tract site).The data are presented as a series of 11 GeoTIFF (*.tif) files.",CMS_PILOT_BIOMASS_1257,COMPLETE,4,model products,,,35.78,43.96,-123.61,-76.36,"POLYGON ((-76.36 35.78, -76.36 43.96, -123.61 43.96, -123.61 35.78, -76.36 35.78))"
collection,C1631206573-ORNL_DAAC,CMS: LiDAR-derived Tree Canopy Cover for States in the Northeast USA,ORNL_DAAC,3,2019-09-15T13:08:55Z,,CMS: LiDAR-derived Tree Canopy Cover for States in the Northeast USA,1.1,10.3334/ORNLDAAC/1334,"This data set provides high-resolution (1-m) tree canopy cover for states in the Northeast USA. State-level canopy cover data are currently available for Pennsylvania (data for nominal year 2008), Delaware (2014), and Maryland (2013). The data were derived with a rules-based expert system which facilitated integration of leaf-on LiDAR and imagery data into a single classification workflow, exploiting the spectral, height, and spatial information contained in the datasets. Additional states will be added as data processing is completed.",CMS_Pennsylvania_Tree_Cover_1334,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,37.71,43.1,-81.14,-74.15,"POLYGON ((-74.15000000000001 37.71, -74.15000000000001 43.1, -81.14 43.1, -81.14 37.71, -74.15000000000001 37.71))"
collection,C1377051659-ORNL_DAAC,"CMS: Mangrove Canopy Characteristics and Land Cover Change, Tanzania, 1990-2014",ORNL_DAAC,11,2019-04-15T18:55:28Z,,"CMS: Mangrove Canopy Characteristics and Land Cover Change, Tanzania, 1990-2014",1,10.3334/ORNLDAAC/1377,"This data set provides canopy height, land cover change, and stand age estimates for mangrove forests in the Rufiji River Delta in Tanzania. The estimates were derived from a canopy height model (CHM) using TanDEM-X imagery and Polarimetric SAR interferometry (Pol-InSAR) techniques. Landsat imagery circa 1990 and circa 2014 was used to estimate stand age between 1994 and 2014 and for forest land cover change modeling.",CMS_Mangrove_CanHt_Stand_Age_1377,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-8.04,-7.51,39.19,39.5,"POLYGON ((39.5 -8.039999999999999, 39.5 -7.51, 39.19 -7.51, 39.19 -8.039999999999999, 39.5 -8.039999999999999))"
collection,C1359655784-ORNL_DAAC,"CMS: Mangrove Canopy Height Estimates from Remote Imagery, Zambezi Delta, Mozambique",ORNL_DAAC,20,2019-04-15T18:55:08Z,,"CMS: Mangrove Canopy Height Estimates from Remote Imagery, Zambezi Delta, Mozambique",1,10.3334/ORNLDAAC/1357,"This data set provides high resolution canopy height estimates for mangrove forests in the Zambezi Delta, Mozambique, Africa. The estimates were derived from three separate canopy height models (CHM) using airborne Lidar data, stereophotogrammetry with WorldView 1 imagery, and Interferometric-Synthetic Aperture Radar (In-SAR) techniques with TanDEM-X imagery. The data cover the period 2011-10-14 to 2014-05-06.",CMS_Mangrove_Canopy_Ht_Zambezi_1357,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-18.92,-18.63,36.12,36.34,"POLYGON ((36.34 -18.92, 36.34 -18.63, 36.12 -18.63, 36.12 -18.92, 36.34 -18.92))"
collection,C1290813358-ORNL_DAAC,"CMS: Mangrove Canopy Height from High-resolution Stereo Image Pairs, Mozambique, 2012",ORNL_DAAC,21,2019-04-15T18:54:39Z,,"CMS: Mangrove Canopy Height from High-resolution Stereo Image Pairs, Mozambique, 2012",1,10.3334/ORNLDAAC/1327,"This data set provides canopy height estimates for mangrove forests at 0.6 x 0.6 m resolution in three study sites located in southeastern Mozambique, Africa: two sites on Inhaca Island and one in the Maputo Elephant Reserve, located in the southern province of Maputo for September, 2012. The estimates were derived from WorldView1 (WV-1) very high resolution (VHR) stereo images processed using the Ames Stereo Pipeline (ASP) digital surface model (DSM) tool.",CMS_Mangrove_Canopy_Height_1327,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-26.39,-25.98,32.81,33.0,"POLYGON ((33 -26.39, 33 -25.98, 32.81 -25.98, 32.81 -26.39, 33 -26.39))"
collection,C1616834192-ORNL_DAAC,"CMS: Mangrove Forest Cover Extent and Change across Major River Deltas, 2000-2016",ORNL_DAAC,1,2019-06-02T16:41:21Z,,"CMS: Mangrove Forest Cover Extent and Change across Major River Deltas, 2000-2016",1,10.3334/ORNLDAAC/1670,"This dataset provides estimates of mangrove extent for 2016, and mangrove change (gain or loss) from 2000 to 2016, in major river delta regions of six countries: Gabon, Jamaica, Mozambique, Peru, Senegal, and Tanzania. For mangrove extent, a combination of Landsat 8 OLI, Sentinel-1 C-SAR, and Shuttle Radar Topography Mission (SRTM) elevation data were used to create country-wide maps of mangrove landcover extent at a 30 m resolution. For mangrove change, the global mangrove map for 2000 (Giri et al., 2010) was used as the baseline. Normalized Difference Vegetation Indices (NDVI) were calculated for every cloud- and shadow-free pixel in the Landsat 5 TM, Landsat 7 ETM+, and Landsat 8 OLI collection and used to create an NDVI anomaly from 2000 to 2016. Areas of change (loss or gain) occurred at the extremes of the cumulative anomalies.",CMS_Mangrove_Cover_1670,COMPLETE,4,model products,,,-28.0,19.0,-82.0,41.0,"POLYGON ((41 -28, 41 19, -82 19, -82 -28, 41 -28))"
collection,C1243022995-ORNL_DAAC,"CMS: Modeled Net Ecosystem Exchange at 3-hourly Time Steps, 2004-2010",ORNL_DAAC,26,2019-04-15T18:54:30Z,,"CMS: Modeled Net Ecosystem Exchange at 3-hourly Time Steps, 2004-2010",1,10.3334/ORNLDAAC/1315,"This data set provides global, gridded, model-derived net ecosystem exchange (NEE) of CO2 flux between the land and atmosphere at 3-hourly time steps over seven years (2004-2010) at three different spatial resolutions: 0.5 x 0.5 degree, 2.0 x 2.5 degrees, and 4.0 x 5.0 degrees (latitude/longitude). The 3-hourly data were derived from monthly NEE outputs of 15 global land surface models and four ensemble products in the Multi-scale Synthesis and Terrestrial Model Intercomparison Project (MsTMIP).",CMS_CO2_Fluxes_TBMO_1315,COMPLETE,4,model products,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C1230914116-ORNL_DAAC,"CMS: MODIS GPP, fPAR, and SST, and ENSO Index, Baja California, Mexico, 2000-2013",ORNL_DAAC,19,2019-04-15T18:54:25Z,,"CMS: MODIS GPP, fPAR, and SST, and ENSO Index, Baja California, Mexico, 2000-2013",1,10.3334/ORNLDAAC/1310,"This data set provides data for MODIS-derived (1) gross primary productivity (GPP) for the years 2000-2010, (2) fraction of photosynthetically active radiation (fPAR) for the years 2003-2013, (3) sea surface temperature (SST) for the years 2003-2013, and (4) the NOAA-source Multivariate ENSO Index (MEI) data for the years 2003-2013 (as a measure of the El Nino/Southern Oscillation). The study areas were three transects on the Baja California Peninsula, Mexico, and the adjacent Pacific Ocean. The terrestrial transects, in order from North to South, West to East included Punta Colonet (three sites-PC1, PC2, PC3), Punta Abreojos (two sites-PA1, PA2), and Magdalena Bay (three sites-MB1, MB2, MB3).",CMS_SST_GPP_Mexico_1310,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,22.77,32.64,-117.0,-108.0,"POLYGON ((-108 22.77, -108 32.64, -117 32.64, -117 22.77, -108 22.77))"
collection,C1439496790-ORNL_DAAC,"CMS: Simulated Physical-Biogeochemical Data, SABGOM Model, Gulf of Mexico, 2005-2010",ORNL_DAAC,8,2019-04-15T18:54:09Z,,"CMS: Simulated Physical-Biogeochemical Data, SABGOM Model, Gulf of Mexico, 2005-2010",1,10.3334/ORNLDAAC/1510,"This dataset contains monthly mean ocean surface physical and biogeochemical data for the Gulf of Mexico simulated by the South Atlantic Bight and Gulf of Mexico (SABGOM) model on a 5-km grid from 2005 to 2010. The simulated data include ocean surface salinity, temperature, dissolved inorganic nitrogen (DIN), dissolved inorganic carbon (DIC), partial pressure of CO2 (pCO2), air-sea CO2 flux, surface currents, and primary production. The SABGOM model is a coupled physical-biogeochemical model for studying circulation and biochemical cycling for the entire Gulf of Mexico to achieve an improved understanding of marine ecosystem variations and their relations with three-dimensional ocean circulation in a gulf-wide context.",CMS_SABGOM_Model_Simulations_1510,COMPLETE,4,model products,,,13.16,39.37,-100.43,-68.19,"POLYGON ((-68.19 13.16, -68.19 39.37, -100.43 39.37, -100.43 13.16, -68.19 13.16))"
collection,C1000000680-ORNL_DAAC,"CMS: Soil CO2 Efflux and Properties, Site Vegetation Measurements, Mexico, 2011-2012",ORNL_DAAC,22,2019-04-15T18:54:14Z,,"CMS: Soil CO2 Efflux and Properties, Site Vegetation Measurements, Mexico, 2011-2012",1,10.3334/ORNLDAAC/1298,"This data set provides the results of (1) monthly measurements of soil CO2 efflux, volumetric water content, and temperature, and (2) seasonal measurements of soil (porosity, bulk density, nitrogen (N) and carbon (C) content) and vegetation (leaf area index (LAI), litter and fine root biomass) properties in a water-limited ecosystem in Baja California, Mexico.  Measurements and samples were collected from August 2011 to August 2012.",CMS_Soil_CO2_Efflux_1298,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,32.02,32.04,-116.61,-116.59,"POLYGON ((-116.59 32.02, -116.59 32.04, -116.61 32.04, -116.61 32.02, -116.59 32.02))"
