cmr_concept_type,cmr_concept_id,cmr_native_id,cmr_provider_id,cmr_revision_id,cmr_revision_date,cmr_publication_date,coll_title,coll_version,coll_doi,coll_abstract,coll_shortname,coll_status,coll_proclvl,coll_proclvl_desc,time_min,time_max,lat_min,lat_max,lon_min,lon_max,geometry
collection,C179124165-ORNL_DAAC,"NACP Aboveground Biomass and Carbon Baseline Data, V.2 (NBCD 2000), U.S.A., 2000",ORNL_DAAC,33,2019-04-15T18:39:53Z,,"NACP Aboveground Biomass and Carbon Baseline Data, V.2 (NBCD 2000), U.S.A., 2000",2,10.3334/ORNLDAAC/1161,"The NBCD 2000 (National Biomass and Carbon Dataset for the Year 2000) data set provides a high-resolution (30 m) map of year-2000 baseline estimates of basal area-weighted canopy height, aboveground live dry biomass, and standing carbon stock for the conterminous United States. This data set distributes, for each of 66 map zones, a set of six raster files in GeoTIFF format. There is a detailed README companion file for each map zone. There is also an ArcGIS shapefile (mapping_zone_shapefile.shp) with the boundaries of all the map zones. A mosaic image of biomass at 240 m resolution for the whole conterminous U.S. is also included.Please read this important note regarding the differences of Version 2 from Version 1 of the NBCD 2000 data. With Version 1, in some mapping zones, certain land cover types (in particular Shrubs, NLCD Type 52) were missing from and unaccounted for in modeled estimates because of a lack of reference data. In Version 1, when landcover types were missing in the models, the model for the deciduous tree cover type was applied. While more woody vegetation was mapped, the authors think this had little effect on model performance as in most cases NLCD version 1 cover type was not a strong predictor of modeled estimates (See companion Mapping Zone Readme files). In Version 2, after renewed modeling efforts and user feedback, these previously unaccounted for cover types are now included in modeled estimates.All 66 mapping zones were updated with the previously unmapped land cover types now mapped. The authors recommend use of the new version for all analyses and will only support the updated version.Development of the data set used an empirical modeling approach that combined USDA Forest Service Forest Inventory and Analysis (FIA) data with high-resolution InSAR data acquired from the 2000 Shuttle Radar Topography Mission (SRTM) and optical remote sensing data acquired from the Landsat ETM+ sensor. Three-season Landsat ETM+ data were systematically compiled by the Multi-Resolution Land Characteristics Consortium (MRLC) between 1999 and 2002 for the entire U.S. and were the foundation for development of both the USGS National Land Cover Dataset 2001 (NLCD 2001) and the Landscape Fire and Resource Management Planning Tools Project (LANDFIRE). Products from both the NLCD 2001 (landcover and canopy density) and LANDFIRE (existing vegetation type) projects as well as topographic information from the USGS National Elevation Dataset (NED) were used within the NBCD 2000 project as spatial predictor layers for canopy height and biomass estimation. Forest survey data provided by the USDA Forest Service FIA program were made available to the project under a national Memorandum of Understanding. The response variables (canopy height and biomass) used in model development and validation were derived from the FIA database (FIADB). Production of the NLCD 2001 and LANDFIRE projects was based on a mapping zone approach in which the conterminous U.S. was split into 66 ecoregionally distinct mapping zones. This mapping zone approach was also adopted by the NBCD 2000 project. ",NBCD2000_V2_1161,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,26.52,49.79,-126.46,-67.96,"POLYGON ((-67.95999999999999 26.52, -67.95999999999999 49.79, -126.46 49.79, -126.46 26.52, -67.95999999999999 26.52))"
collection,C1243024158-ORNL_DAAC,"NACP Biome-BGC Modeled Ecosystem Carbon Balance, Pacific Northwest, USA, 1986-2010",ORNL_DAAC,23,2019-04-15T18:54:31Z,,"NACP Biome-BGC Modeled Ecosystem Carbon Balance, Pacific Northwest, USA, 1986-2010",1,10.3334/ORNLDAAC/1317,"This data set provides Biome-BGC modeled estimates of carbon stocks and fluxes in the U.S. Pacific Northwest for the years 1986-2010. Fluxes include net ecosystem production (NEP), and net aboveground wood growth. Stocks include aboveground wood mass. Also present are mapped distributions of associated forest disturbances, distinguished by disturbance type (harvest, fire, pest/pathogen). The data are presented in a mapped form as well as in tabular summaries broken out by ownership and ecoregion. Maps of annual precipitation and temperature data are included for the years 1980-2010.",NACP_PNW_Carbon_Balance_1317,COMPLETE,4,model products,,,42.0,50.0,-125.0,-109.0,"POLYGON ((-109 42, -109 50, -125 50, -125 42, -109 42))"
collection,C179002945-ORNL_DAAC,NACP Forest Age Maps at 1-km Resolution for Canada (2004) and the U.S.A. (2006),ORNL_DAAC,33,2019-04-15T18:39:48Z,,NACP Forest Age Maps at 1-km Resolution for Canada (2004) and the U.S.A. (2006),1,10.3334/ORNLDAAC/1096,"This data set provides forest age map products at 1-km resolution for Canada and the United States (U.S.A.). These continental forest age maps were compiled from forest inventory data, historical fire data, optical satellite data, and the images from the NASA Landsat Ecosystem Disturbance Adaptive Processing System (LEDAPS) project. These input data products have various sources and creation dates as described in the source paper by Pan et al. (2011). Canadian maps were produced with data available through 2004 and U.S.A. maps with data available through 2006. A supplementary map of the standard deviations for age estimates was developed for quantifying uncertainty.Note that the Pan et al. (2011) paper is included as a companion file with this data set and was the source of descriptions in the guide.Forest age, implicitly reflecting the past disturbance legacy, is a simple and direct surrogate for the time since disturbance and may be used in various forest carbon analyses that concern the impact of disturbances. By combining geographic information about forest age with estimated carbon dynamics by forest type, it is possible to conduct a simple but powerful analysis of the net CO2 uptake by forests, and the potential for increasing (or decreasing) this rate as a result of direct human intervention in the disturbance/age status.",NA_TREEAGE_1096,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,7.71,67.01,179.25,-39.87,"POLYGON ((-39.87 7.71, -39.87 67.01000000000001, 179.25 67.01000000000001, 179.25 7.71, -39.87 7.71))"
collection,C179126465-ORNL_DAAC,"NACP Greenhouse Gases Multi-Source Data Compilation, 2000-2009",ORNL_DAAC,32,2019-04-15T18:40:06Z,,"NACP Greenhouse Gases Multi-Source Data Compilation, 2000-2009",1,10.3334/ORNLDAAC/1206,"This data set is a collection of measurements of carbon dioxide (CO2) and non-CO2 greenhouse gases made across North America by nine independent atmospheric monitoring networks from 2000 - 2009. During this North American Carbon Program (NACP) sponsored activity, data were compiled from the following networks: AGAGE, COBRA, CSIRO, INTEX-A, INTEX B, Irvine Latitude Network, NOAA CMDL, SCRIPPS, and Stanley Tyler-UC Irvine. The files presented here are the products of merging multiple original measurement results files for selected sites across North America from each monitoring network. The primary focus of this effort was the compilation of non-CO2 greenhouse gases over North America, but numerous CO2 observations are also included. The data files for each network are accompanied by detailed readme documentation files prepared by the respective network investigators. Project descriptions, objectives, references, sampling and analysis methods, and data file descriptions are included in these READMEs. Table 1 in the documentation displays the monitoring network sites, sample types, analytes, and links to the detailed network README files. Network- and laboratory-specific data citations are included in the README documentation and should be used to acknowledge the use of these data as appropriate. The data files for each monitoring network and each sampling type (continuous or flasks) have been combined into one compressed (*.zip) file along with the detailed README document. There are 17 compressed files that when expanded contain data files which represent one years data for that specific campaign and sampling method. The number of annual files that were compiled from a network into this collection varies.",NACP_GHG_DATA_COMPILATION_1206,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,13.17,82.47,-165.4,-59.42,"POLYGON ((-59.42 13.17, -59.42 82.47, -165.4 82.47, -165.4 13.17, -59.42 13.17))"
collection,C179124645-ORNL_DAAC,"NACP Integrated Wildland and Cropland 30-m Fuel Characteristics Map, U.S.A., 2010",ORNL_DAAC,33,2019-04-15T18:39:55Z,,"NACP Integrated Wildland and Cropland 30-m Fuel Characteristics Map, U.S.A., 2010",1,10.3334/ORNLDAAC/1163,"The data set provides a 30-m comprehensive fuelbed characteristics map for both the wildland and cropland areas of the conterminous United States (CONUS) for 2010. This integrated product is the result of combining the spatially discrete Fuel Characteristic Classification System (FCCS) data of the US Forest Service (USFS) with the crop-and grassland-specific information of the US Department of Agricultures (USDA's) Cropland Data Layer (CDL).  By combining the spatially discrete details of the FCCS data set with the crop-and grassland-specific information of the CDL, a more robust map of fuelbed characteristics is available. The merged product has an advantage over the original FCCS map for estimating emissions from burned areas due to the integration of the fuelbed characteristics for agricultural areas from the CDL.There are three GeoTIFF format files and three comma-separated companion files distributed with this data set. The three tif files provided are very large and exceed the size limits of a standard GeoTIFF file format (4 GB). File sizes range from 20 to 30 GB. Compressed file sizes range from 2 to 3 GB. They are in a format that is called a BigTIFF file. ArcGIS 10.0 and ERDAS Imagine are able to read these files.",NACP_WILD_CROPLAND_FUEL_MAP_1163,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,26.52,49.79,-126.46,-67.96,"POLYGON ((-67.95999999999999 26.52, -67.95999999999999 49.79, -126.46 49.79, -126.46 26.52, -67.95999999999999 26.52))"
collection,C1000000180-ORNL_DAAC,"NACP LiDAR-based Biomass Estimates, Boreal Forest Biome, North America, 2005-2006",ORNL_DAAC,19,2019-04-15T18:53:56Z,,"NACP LiDAR-based Biomass Estimates, Boreal Forest Biome, North America, 2005-2006",1,10.3334/ORNLDAAC/1273,"This data set provides estimates of aboveground biomass (AGB) for defined land cover types within World Wildlife Fund (WWF) ecoregions across the boreal biome of Alaska and western and eastern Canada, roughly between 45 and 70 degrees N. The study focused on within-growing-season data, i.e. leaf-on conditions.The AGB estimates were derived from a series of models that first related ground-based measured biomass to Portable Airborne Laser System (PALS) LiDAR measurements, and a second set of models that related the airborne estimates of biomass to Geoscience Laser Altimeter System (GLAS) LiDAR canopy structure measurements. The GLAS LiDAR biomass estimates were extrapolated by land cover types and ecoregions across the entire biome area.The study compiled remotely sensed forest structure data collected in June of 2005 and 2006 from the GLAS LiDAR instrument aboard the NASA Ice, Cloud, and land Elevation (ICESat) satellite and from the PALS airborne instrument flown at various times from 2005-2009 over both the ground plots and the ICESat GLAS flight path. For a consistent biome-level analysis, ecoregions contained within the boreal forest biome were identified by the World Wildlife Fund's (WWF) ecoregion map of the world (Olson et al., 2001). Land cover maps were used to identify land cover types for stratification purposes within eco-regions. Land cover data for Canada were provided by the Earth Observations for Sustainable Development (EOSD) project centered on year 2000, with images from 1999 to 2002. The National Land Cover Data (NLCD) 2001 classification was used for Alaska based on data collected between 1999 and 2004. The ground-based measurements are not provided with this data set.",NACP_BOREAL_BIOME_BIOMASS_1273,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,44.51,69.0,-165.0,-53.0,"POLYGON ((-53 44.51, -53 69, -165 69, -165 44.51, -53 44.51))"
collection,C179126445-ORNL_DAAC,"NACP MCI: CO2 Emissions Inventory, Upper Midwest Region, USA., 2007",ORNL_DAAC,32,2019-04-15T18:40:05Z,,"NACP MCI: CO2 Emissions Inventory, Upper Midwest Region, USA., 2007",1,10.3334/ORNLDAAC/1205,"This data set provides a bottom-up CO2 emissions inventory for the mid-continent region of the United States for the year 2007. The study was undertaken as part of the North American Carbon Program (NACP) Mid-Continent Intensive (MCI) campaign. Emissions for the MCI region were compiled from these resources into nine inventory sources (Table 1):(1) forest biomass and soil carbon, harvested woody products carbon, and agricultural soil carbon from the U.S. Greenhouse Gas (GHG) Inventory (EPA, 2010; Heath et al., 2011);(2) high resolution data on fossil and biofuel CO2 emissions from Vulcan (Gurney et al,. 2009); (3) CO2 uptake by agricultural crops, lateral transport in crop biomass harvest, and livestock CO2 emissions using USDA statistics (West et al., 2011); (4) agricultural residue burning (McCarty et al., 2011);(5) CO2 emissions from landfills (EPA, 2012);(6) and CO2 losses from human respiration using U.S. Census data (West et al., 2009). The CO2 inventory in the MCI region was dominated by fossil fuel combustion, carbon uptake during crop production, carbon export in biomass (commodities) from the region, and to a lesser extent, carbon sinks in forest growth and incorporation of carbon into timber products. ",NACP_MCI_CO2_INVENTORY_1205,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,36.0,50.0,-105.0,-81.0,"POLYGON ((-81 36, -81 50, -105 50, -105 36, -81 36))"
collection,C179126425-ORNL_DAAC,"NACP MCI: CO2 Flux from Inversion Modeling, Upper Midwest Region, USA, 2007",ORNL_DAAC,32,2019-04-15T18:40:03Z,,"NACP MCI: CO2 Flux from Inversion Modeling, Upper Midwest Region, USA, 2007",1,10.3334/ORNLDAAC/1204,"This data set provides estimates of Net Ecosystem Exchange (NEE) flux for the U.S. Upper Midwest at 0.5-degree resolution for the year 2007. Estimates were produced by two atmospheric CO2 inversion systems (top-down), referenced as the continental Colorado State University (CSU) inversion and the mesoscale Pennsylvania State University (PSU) inversion. This modeling work was performed in support of the North American Carbon Program (NACP) Mid-Continent Intensive (MCI) experimental campaign in the U.S. Upper Midwest designed to evaluate innovative methods for CO2 flux inversion and data assimilation. The experiment was performed over a relatively flat, heavily managed agricultural landscape which features a high density of atmospheric CO2 observation measurements. Among the CO2 observations used by the inversion systems were results from a network of instrumented tall towers in the region. The NEE estimates were produced for comparison with CO2 fluxes derived from bottom-up inventory estimates.There are five data files with this data set. The NEE estimates are provided in two NetCDF files, one for each inversion system. Boundary CO2 inflow data used by each inversion system are provided in three comma-separated-format files (.csv).",NACP_MCI_CO2_INVERSIONS_1204,COMPLETE,4,model products,,,36.0,50.0,-105.0,-81.0,"POLYGON ((-81 36, -81 50, -105 50, -105 36, -81 36))"
collection,C179126645-ORNL_DAAC,"NACP MCI: Cropland Productivity and Biophysical Properties, Nebraska, USA, 2001-2008",ORNL_DAAC,32,2019-04-15T18:40:08Z,,"NACP MCI: Cropland Productivity and Biophysical Properties, Nebraska, USA, 2001-2008",1,10.3334/ORNLDAAC/1217,"This data set provides an integrated collection of (1) ground-based meteorological, radiometric, and vegetation measurements, (2) flux-based estimates of gross primary production (GPP), and (3) numerous vegetation indices derived from satellite imagery for three eddy covariance flux tower locations near Lincoln, Nebraska, USA. Land use surrounding the towers is cropland with corn and soybeans. Data are reported for selected days during the growing seasons of 2001 through 2008 only when ground-based crop canopy reflectance was measured. Algorithms developed to relate ground-based and satellite spectral information to GPP of the cropland adjacent to the towers are provided. AmeriFlux tower-based Level 2 measurements included photosynthetically active radiation (PAR), heat flux, and GPP estimates; see Section 2 for specific towers.Ground-based measurements on the corn and soybean vegetation surrounding the towers included total chlorophyll content (Chl) and leaf area index (LAI). Ground-based crop canopy reflectance was measured at 5.4 m above the corn and soybean canopy using hyperspectral radiometers (range 400 to 1100 nm) during the growing season from May to October in eight different years (2001-2008). This resulted in 173 measurement campaigns (18 in 2001, 31 in 2002, 34 in 2003, 31 in 2004, 21 in 2005, 15 in 2006, 14 in 2007, and 9 in 2008). Spectral bands from Landsat TM and ETM+, MERIS , and MODIS instruments were used to calculate vegetation indices. Vegetation indices related to chlorophyll can be used as a proxy for GPP because of the observed close relationship between GPP and Chl content in crops. Algorithms developed to relate spectral information to the GPP of the cropland adjacent to the towers are provided as companion files.",NACP_MCI_CROP_GPP_1217,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,41.16,41.18,-96.48,-96.44,"POLYGON ((-96.44 41.16, -96.44 41.18, -96.48 41.18, -96.48 41.16, -96.44 41.16))"
collection,C1000000070-ORNL_DAAC,"NACP MCI: Tower Atmospheric CO2 Concentrations, Upper Midwest Region, USA, 2007-2009",ORNL_DAAC,19,2019-04-15T18:40:01Z,,"NACP MCI: Tower Atmospheric CO2 Concentrations, Upper Midwest Region, USA, 2007-2009",1,10.3334/ORNLDAAC/1202,"This data set provides high precision and high accuracy atmospheric CO2 data from seven instrumented communication towers located in the U.S. Upper Midwest. The overall sampling period was from January 2007 through December 2009 although actual sampling dates vary within this time period for individual towers and sampling heights above ground level. The measurements were obtained in support of the North American Carbon Program (NACP) Mid-Continent Intensive (MCI) campaign.The sampling network included: the five Ring 2 towers (Centerville (Iowa), Galesville (Wisconsin), Kewanee (Illinois), Mead (Nebraska), and Round Lake (Minnesota)) deployed and operated by PSU; the Missouri Ozarks (Missouri) co-located AmeriFlux site (PSU/Oak Ridge National Laboratory (ORNL)); and the Rosemount (Minnesota) tall tower trace gas observatory (University of Minnesota, Rosemount Research and Outreach Center (RROC)). Hourly CO2 dry mole fractions (in ppm) were averaged from measurements made at different above-ground levels on the towers and are reported in Coordinated Universal Time (UTC). For the five Ring 2 sites, daily daytime average CO2 dry mole fractions were also calculated, from hourly values between 12:00-17:00 local standard time and reported in UTC. There are seven compressed (.zip) data files and one comma-separated (.csv) file with this data set. Data quality flags are provided in each file. ",NACP_MCI_CO2_MEASUREMENTS_1202,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,38.74,44.69,-96.46,-89.97,"POLYGON ((-89.97 38.74, -89.97 44.69, -96.45999999999999 44.69, -96.45999999999999 38.74, -89.97 38.74))"
collection,C179130745-ORNL_DAAC,NACP MsTMIP Summary of Model Structure and Characteristics,ORNL_DAAC,31,2019-04-15T18:40:12Z,,NACP MsTMIP Summary of Model Structure and Characteristics,1,10.3334/ORNLDAAC/1228,"This data set provides a summary of the model structure and characteristics of participating models in the North American Carbon Program (NACP) Multi-scale synthesis and Terrestrial Model Intercomparison Project (MsTMIP), a formal model intercomparison and evaluation effort focused on improving the diagnosis and attribution of carbon exchange at regional and global scales. Model structure refers to the types of processes considered (e.g. nutrient cycling, disturbance, lateral transport of carbon), and the specific ways these processes are represented (e.g. photosynthetic formulation, temperature sensitivity, respiration) in the models. These data are the result of a comprehensive survey of investigators responsible for each MsTMIP participating model. For a given characteristic (i.e., process/attribute), a model was assigned a binary value (0 or 1) indicating whether it included a particular characteristic; a value of one (1) was given if it considered or included that process, or a zero (0) if it did not. MsTMIP builds upon current and past synthesis activities, and has a unique framework designed to isolate, interpret, and inform understanding of how model structural differences impact estimates of carbon uptake and release. There is one data file with this data set in .csv format.",NACP_MSTMIP_MODEL_STRUCTURE_1228,COMPLETE,4,model products,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C1515244932-ORNL_DAAC,"NACP MsTMIP: Global 0.5-degree Model Outputs in Standard Format, Version 1.0",ORNL_DAAC,15,2019-04-15T18:40:11Z,,"NACP MsTMIP: Global 0.5-degree Model Outputs in Standard Format, Version 1.0",1,10.3334/ORNLDAAC/1225,"This data set provides global gridded estimates of carbon, energy, and hydrologic fluxes between the land and atmosphere from 15 Terrestrial Biosphere Models (TBMs) in a standard format. Model estimates are at monthly and yearly time steps for the period 1900 to 2010, with a spatial resolution of 0.5 degree x 0.5 degree globally, excluding Antarctica.",NACP_MsTMIP_TBMO_1225,COMPLETE,4,model products,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C179126646-ORNL_DAAC,NACP MsTMIP: Global and North American Driver Data for Multi-Model Intercomparison,ORNL_DAAC,35,2019-04-15T18:40:09Z,,NACP MsTMIP: Global and North American Driver Data for Multi-Model Intercomparison,1,10.3334/ORNLDAAC/1220,"This data set provides environmental data that have been standardized and aggregated for use as input to carbon cycle models at global (0.5-degree resolution) and regional (North America at 0.25-degree resolution) scales. The data were compiled from selected sources (Table 2) and integrated into gridded global and regional collections of climatology variables (precipitation, air temperature, air specific humidity, air relative humidity (NA only), pressure, downward longwave radiation, downward shortwave radiation, and wind speed), time-varying atmospheric CO2 concentrations, time-varying nitrogen deposition, biome fraction and type, land-use and land-cover change, C3/C4 grasses fractions, major crop distribution, phenology, multiple soil characteristics, and a land-water mask. The temporal ranges of the data are sufficient for carbon cycle model simulations from 1801 to 2010. These data were compiled specifically for the North American Carbon Program (NACP) Multi-Scale Synthesis and Terrestrial Model Intercomparison Project (MsTMIP) as the prescribed model input driver data (Huntzinger et al., 2013). The driver data were used by 22 terrestrial biosphere models to run baseline and sensitivity simulations. The standardized data provided consistent model inputs to minimize the inter-model variability caused by differences in environmental drivers and initial conditions. Together with the sensitivity simulations, the standardized input data enable better interpretation and quantification of structural and parameter uncertainties of model estimates. Data are provided in Climate and Forecast (CF) metadata convention compliant (version 1.4) netCDF-4 file formats. There are 3,152 *.nc4 data files with this data set. ",NACP_MSTMIP_MODEL_DRIVER_1220,COMPLETE,4,model products,,,-78.25,89.75,-178.75,179.95,"POLYGON ((179.95 -78.25, 179.95 89.75, -178.75 89.75, -178.75 -78.25, 179.95 -78.25))"
collection,C179131346-ORNL_DAAC,NACP MsTMIP: Unified North American Soil Map,ORNL_DAAC,34,2019-04-15T18:40:13Z,,NACP MsTMIP: Unified North American Soil Map,1,10.3334/ORNLDAAC/1242,"This data set provides soil maps for the United States (US) (including Alaska), Canada, Mexico, and a part of Guatemala. The map information content includes maximum soil depth and eight soil attributes including sand, silt, and clay content, gravel content, organic carbon content, pH, cation exchange capacity, and bulk density for the topsoil layer (0-30 cm) and the subsoil layer (30-100 cm). The spatial resolution is 0.25 degree. The Unified North American Soil Map (UNASM) combined information from the state-of-the-art US General Soil Map (STATSGO2) and Soil Landscape of Canada (SLCs) databases. The area not covered by these data sets was filled by using the Harmonized World Soil Database version 1.21 (HWSD1.21). The Northern Circumpolar Soil Carbon (NCSCD) database was used to provide more accurate and up-to-date soil organic carbon information for the high-latitude permafrost region and was combined with soil organic carbon content derived from the UNASM (Liu et al., 2013). The UNASM data were utilized in the North American Carbon Program (NACP) Multi-Scale Synthesis and Terrestrial Model Intercomparison Project (MsTMIP) as model input driver data (Huntzinger et al., 2013). The driver data were used by 22 terrestrial biosphere models to run baseline and sensitivity simulations. The compilation of these data was facilitated by the NACP Modeling and Synthesis Thematic Data Center (MAST-DC). MAST-DC was a component of the NACP (www.nacarbon.org) designed to support NACP by providing data products and data management services needed for modeling and synthesis activities.",NACP_MSTMIP_UNIFIED_NA_SOIL_MA_1242,COMPLETE,4,model products,,,10.0,84.0,-170.0,-50.0,"POLYGON ((-50 10, -50 84, -170 84, -170 10, -50 10))"
collection,C1000000620-ORNL_DAAC,"NACP NAFD Project: Forest Disturbance History from Landsat, 1986-2010",ORNL_DAAC,24,2019-04-15T18:54:08Z,,"NACP NAFD Project: Forest Disturbance History from Landsat, 1986-2010",1,10.3334/ORNLDAAC/1290,"The North American Forest Dynamics (NAFD) products provided in this data set consist of 25 annual and two time-integrated forest disturbance maps for the conterminous United States (CONUS) derived from Landsat images for the period 1986-2010. Each annual map has classified pixels showing water, no forest cover, forest cover, no data available (data gaps) in present year, and forest disturbances that occurred in that year. The time-integrated maps are similarly classified, but over the entire 1986-2010 period with the first and last forest disturbance years identified and provided as separate maps.",NAFD-NEX_Forest_Disturbance_1290,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,22.69,51.68,-128.03,-65.2,"POLYGON ((-65.2 22.69, -65.2 51.68, -128.03 51.68, -128.03 22.69, -65.2 22.69))"
collection,C179003651-ORNL_DAAC,NACP New England and Sierra National Forests Biophysical Measurements: 2008-2010,ORNL_DAAC,33,2019-04-15T18:39:46Z,,NACP New England and Sierra National Forests Biophysical Measurements: 2008-2010,1,10.3334/ORNLDAAC/1046,"This data set includes biophysical measurements collected in 2009 from five New England experimental forest stations: Bartlett Experimental Forest, Harvard Forest, Howland Research Forest, Hubbard Brook Experimental Forest, and the Penobscot Experimental Forest. Howland measurements were repeated in 2010 and one site in the Sierra National Forest, California, was surveyed in 2008. Biomass in respective measurement plots was calculated with allometric equations using measured diameter at breast height (DBH) for trees greater than 10 cm and species identification. Within selected subplots, the number of stems with diameters less than 10 cm were counted and classified to allow for an estimate of biomass for these stems.  There are 16 data files provided that present the biophysical measurement results and the biomass estimates in ASCII comma-separated format.  For a subset of sites and plots (Bartlett Experimental Forest, Harvard Forest and Howland Research Forest), more intensive inventories were done in coordination with Echidna lidar imaging (Strahler et al., 2008). In these intensive collections, the stem location, species, DBH and live/dead status were recorded for all stems with total stem height and canopy dimensions recorded for every tenth stem. In addition, for stems below 10 cm DBH, species and count were recorded in a subplot of each intensive inventory plot. See the related data set Strahler et al., 2011.Investigators from Federal and university laboratories conducted these field campaign to make estimates of forest biophysical attributes that will prove useful in comparisons with airborne lidar (LVIS) and UAVSAR remote sensing acquisitions. The North American Carbon Program (NACP) is a multi-disciplinary research program designed to obtain scientific understanding of North America's carbon sources and sinks and of the changes in carbon stocks needed to meet societal concerns, and to provide tools for decision makers. NACP began in 2002 and continues to date. The NACP data collection contains continental carbon budgets, dynamics, processes, and management of the sources and sinks of carbon dioxide, methane, and carbon monoxide in North America and in adjacent ocean regions. ",NACP_FOREST_BIOPHYSICAL_1046,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,36.96,45.21,-119.25,-68.58,"POLYGON ((-68.58 36.96, -68.58 45.21, -119.25 45.21, -119.25 36.96, -68.58 36.96))"
collection,C179126405-ORNL_DAAC,"NACP North American 8-km Net Ecosystem Exchange and Component Fluxes, 2004",ORNL_DAAC,35,2019-04-15T18:40:02Z,,"NACP North American 8-km Net Ecosystem Exchange and Component Fluxes, 2004",1,10.3334/ORNLDAAC/1203,"This data set provides modeled carbon flux estimates at 8-km spatial resolution over North America for the year 2004 of (1) net ecosystem exchange (NEE) of carbon dioxide (CO2), (2) net ecosystem production (NEP, the balance of net primary production and heterotrophic respiration), (3) stream evasion (CO2 emitted from streams and rivers), (4) emissions from harvested forest and agricultural products, and (5) emissions from biomass burning.Annual estimates, in g C/m2/year, are provided for all five fluxes. Daily estimates, in g C/m2/day, are provided for NEP and stream evasion fluxes. Fluxes for fire emissions, harvest decomposition/respiration, stream evasion, and NEP were derived as described in Section 5.NEE fluxes were estimated using a full bottom-up accounting of NEE produced by integrating emissions from harvested forest and agricultural products, CO2 emitted from streams and rivers, and biomass burning in the CarbonTracker (version 2011_oi) modeling system. NEE estimates were run in the forward mode through the CarbonTracker inversion setup that calculates CO2 uptake and release at the Earth's surface over time. Refer to Turner et al.(2013) for details.There are seven data files in NetCDF (.nc) format with this data set, including: five annual files for fire emissions, harvest decomposition/respiration, stream evasion, NEP, and NEE fluxes; and two daily files for NEP and stream evasion fluxes.",NACP_MODELED_NEE_NEP_FLUXES_1203,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,2.74,90.0,-179.55,-34.11,"POLYGON ((-34.11 2.74, -34.11 90, -179.55 90, -179.55 2.74, -34.11 2.74))"
collection,C179003141-ORNL_DAAC,NACP North American Forest Dynamics Project: Forest Disturbance and Regrowth Data,ORNL_DAAC,33,2019-04-15T18:39:47Z,,NACP North American Forest Dynamics Project: Forest Disturbance and Regrowth Data,1,10.3334/ORNLDAAC/1077,"This data set provides the results of time-series analyses of Landsat imagery for 55 selected forested sites across the conterminous U.S.A. The output is a pair of disturbance data products for each site, one showing the first year of disturbance in the time series, the other showing the last year of disturbance. Each data pixel is labeled as either a static land class (persistent non-forest, persistent forest, or persistent water) or with the year of change for disturbed forest pixels. The time period analyzed is approximately 1984-2009.These forest disturbance data are distributed as a single band GeoTiff, with appropriate projection information defined within the file. The analyses were performed in three phases: 5 sites during the Prototype/Focal phase; 23 sites in Phase I; and 27 sites in Phase II. The spatial resolution of the Prototype/Focal and Phase I data is 28.5 meters. The spatial resolution of the Phase II data is 30 meters. The temporal resolution is nominally biennial. The mapped area for each forested site is approximately 185 km x 185 km. There are a total of 110 GeoTiff files - a first year and a last year disturbance file for each of the 55 sites.",NAFD_DISTURBANCE_1077,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,26.52,49.79,-126.46,-67.96,"POLYGON ((-67.95999999999999 26.52, -67.95999999999999 49.79, -126.46 49.79, -126.46 26.52, -67.95999999999999 26.52))"
collection,C1422976806-ORNL_DAAC,"NACP Peatland Land Cover Map of Upper Peninsula, Michigan, 2007-2011",ORNL_DAAC,10,2019-04-15T18:54:12Z,,"NACP Peatland Land Cover Map of Upper Peninsula, Michigan, 2007-2011",1,10.3334/ORNLDAAC/1513,This dataset provides a land cover map focused on peatland ecosystems in the upper peninsula of Michigan. The map was produced at 12.5-m resolution using a multi-sensor fusion (optical and L-band SAR) approach with imagery from Landsat-5 TM and ALOS PALSAR collected between 2007 and 2011. A random forest classifier trained with polygons delineated from field data and aerial photography was used to determine pixel classes. Accuracy assessment based on field-sampled sites show high overall map accuracy (92%).,NACP_Peatland_Land_Cover_MI_1513,COMPLETE,4,model products,,,44.54,48.75,-91.08,-82.29,"POLYGON ((-82.29000000000001 44.54, -82.29000000000001 48.75, -91.08 48.75, -91.08 44.54, -82.29000000000001 44.54))"
